total dirs files folder_names file_names fo_and_fi_names repo_name
9 0.56 0.44 "_includes _layouts _posts bin css " ".gitignore README.md _config.yml index.md " ".gitignore README.md _config.yml _includes _layouts _posts bin css index.md " DataHaskell_docs
11 0.27 0.73 "docs tools web " ".gitignore .gitmodules .gitreview README.md ci-requirements.txt find_bad_words.sh requirements.txt tox.ini " ".gitignore .gitmodules .gitreview README.md ci-requirements.txt docs find_bad_words.sh requirements.txt tools tox.ini web " opendaylight_docs
13 0.38 0.62 "css examples lib templates tests " ".gitignore LICENSE README.md bower.json docson-swagger.js docson.js index.html widget.js " ".gitignore LICENSE README.md bower.json css docson-swagger.js docson.js examples index.html lib templates tests widget.js " lbovet_docson
25 0.16 0.84 "DeveloperGuide examples images wallet_info " "DistributedPseudonymousOracles.pdf FactoidAPI.md FactomAPI.pdf FactomAPI_Chinese.md FactomAPI_Chinese.pdf FactomLedgerbyConsensus.pdf FactomOracle.pdf Factom_FAQ.pdf Factom_Whitepaper.pdf Factom_Whitepaper_Errata.md Factom_Whitepaper_Japanese.pdf Identity.md LICENSE README.md SpecialChains.md communityTesterDirections.md communityTesterDirectionsM2.md developerSandboxSetup.md factomDataStructureDetails.md factomFullInstall.md whitepaper.md " "DeveloperGuide DistributedPseudonymousOracles.pdf FactoidAPI.md FactomAPI.pdf FactomAPI_Chinese.md FactomAPI_Chinese.pdf FactomLedgerbyConsensus.pdf FactomOracle.pdf Factom_FAQ.pdf Factom_Whitepaper.pdf Factom_Whitepaper_Errata.md Factom_Whitepaper_Japanese.pdf Identity.md LICENSE README.md SpecialChains.md communityTesterDirections.md communityTesterDirectionsM2.md developerSandboxSetup.md examples factomDataStructureDetails.md factomFullInstall.md images wallet_info whitepaper.md " FactomProject_FactomDocs
37 0.19 0.81 "_app _includes _layouts _site assets css img " ".gitignore .rvmrc Gemfile Gemfile.lock README.md _config.yml android-api.md android.md arduino.md cloudcode.md dotnet-api.md dotnet.md embedded_c-api.md embedded_c.md index.md ios-api.md ios.md js-api.md js.md macos.md osx-api.md osx.md package.json parse-server.md php-api.md php.md rest.md unity-api.md unity.md webpack.config.js " ".gitignore .rvmrc Gemfile Gemfile.lock README.md _app _config.yml _includes _layouts _site android-api.md android.md arduino.md assets cloudcode.md css dotnet-api.md dotnet.md embedded_c-api.md embedded_c.md img index.md ios-api.md ios.md js-api.md js.md macos.md osx-api.md osx.md package.json parse-server.md php-api.md php.md rest.md unity-api.md unity.md webpack.config.js " ParsePlatform_docs
13 0.08 0.92 "src " ".gitattributes .gitignore .gitmodules .travis.yml GDStore Makefile README.md bower-realtime-store gwt-compile.sh pom.xml protocol.yaml vertx_classpath.txt " ".gitattributes .gitignore .gitmodules .travis.yml GDStore Makefile README.md bower-realtime-store gwt-compile.sh pom.xml protocol.yaml src vertx_classpath.txt " goodow_realtime-store
12 0.50 0.50 "assets data freid media search templates " ".gitignore .htaccess README.md index.html index.php madoka.json " ".gitignore .htaccess README.md assets data freid index.html index.php madoka.json media search templates " webix-hub_docs
5 0.40 0.60 "chapters reports " "README.md reports.md toggl_api.md " "README.md chapters reports.md reports toggl_api.md " toggl_toggl_api_docs
5 0.40 0.60 "docs gl_theme " ".gitignore README.md mkdocs.yml " ".gitignore README.md docs gl_theme mkdocs.yml " domino-team_docs
11 0.55 0.45 "archetypes build content data layouts static " ".gitignore Gruntfile.js README.md config.yaml package.json " ".gitignore Gruntfile.js README.md archetypes build config.yaml content data layouts package.json static " vanilla_docs
12 0.58 0.42 "authors bin conf lib pages theme vendor " ".gitignore .npmignore LICENSE README.md package.json " ".gitignore .npmignore LICENSE README.md authors bin conf lib package.json pages theme vendor " nodejitsu_docs
14 0.29 0.71 "examples lib scripts test " ".gitignore .jshintrc .npmignore .travis.yml Gruntfile.js Makefile README.md appveyor.yml index.js package.json " ".gitignore .jshintrc .npmignore .travis.yml Gruntfile.js Makefile README.md appveyor.yml examples index.js lib package.json scripts test " bermi_sauce-connect-launcher
10 0.40 0.60 "bin frameworks lib vendor " ".gitignore .gitmodules Gemfile LICENSE README.md sc_docs.gemspec " ".gitignore .gitmodules Gemfile LICENSE README.md bin frameworks lib sc_docs.gemspec vendor " sproutcore_docs
15 0.73 0.27 "Add-ons Cheatsheets Development-Guidelines Extending Getting-Started Implementation Products Reference Tutorials Umbraco-Cloud images " "README.md broken-link.md index.md legacy.md " "Add-ons Cheatsheets Development-Guidelines Extending Getting-Started Implementation Products README.md Reference Tutorials Umbraco-Cloud broken-link.md images index.md legacy.md " umbraco_UmbracoDocs
15 0.07 0.93 "flatdoc " "LICENSE README.md ScoutCommands.md The_more_you_know.gif api-the-docs.js api.html carlo.md index.html package.json pinoccio-logo-mini.png reports.html reports.md scoutcommands.html the.css " "LICENSE README.md ScoutCommands.md The_more_you_know.gif api-the-docs.js api.html carlo.md flatdoc index.html package.json pinoccio-logo-mini.png reports.html reports.md scoutcommands.html the.css " Pinoccio_docs
8 0.25 0.75 "content public " ".gitignore LICENSE README.md gulpfile.js index.js package.json " ".gitignore LICENSE README.md content gulpfile.js index.js package.json public " keystonejs_keystonejs-site
11 0.18 0.82 "src templates " ".gitignore .travis.yml Cargo.lock Cargo.toml LICENSE README.md Vagrantfile build.rs rustfmt.toml " ".gitignore .travis.yml Cargo.lock Cargo.toml LICENSE README.md Vagrantfile build.rs rustfmt.toml src templates " onur_docs
16 0.31 0.69 "bower_components lib node_modules script source " ".bowerrc .gitignore Gemfile Gemfile.lock README.md bower.json config.rb humans.txt package.json test_links.rb test_links_after_deploy.rb " ".bowerrc .gitignore Gemfile Gemfile.lock README.md bower.json bower_components config.rb humans.txt lib node_modules package.json script source test_links.rb test_links_after_deploy.rb " lazerscience_docs
8 0.12 0.88 "source " ".gitignore .travis.yml CONTRIBUTING.md Makefile README.md benefits-us.rst make.bat " ".gitignore .travis.yml CONTRIBUTING.md Makefile README.md benefits-us.rst make.bat source " mattermost_docs
15 0.27 0.73 "contribute introduction wpf-sharpdx wpf " ".gitignore Example1.png Example2.png Makefile README.md autobuild.cmd clean.cmd conf.py index.rst make html.cmd make.bat " ".gitignore Example1.png Example2.png Makefile README.md autobuild.cmd clean.cmd conf.py contribute index.rst introduction make html.cmd make.bat wpf-sharpdx wpf " helix-toolkit_docs
22 0.59 0.41 ".github 0-getting-started 1-reql-language 2-data-model 3-reql-practice 4-admin 5-deployment 6-troubleshooting 7-developing 8-architecture _jekyll _scripts api " ".gitignore CONTRIBUTING.md Gemfile Gemfile.lock LICENSE README.md Rakefile _config.yml index.html " ".github .gitignore 0-getting-started 1-reql-language 2-data-model 3-reql-practice 4-admin 5-deployment 6-troubleshooting 7-developing 8-architecture CONTRIBUTING.md Gemfile Gemfile.lock LICENSE README.md Rakefile _config.yml _jekyll _scripts api index.html " rethinkdb_docs
18 0.39 0.61 "_build _dev _static _templates getting-started maintenance userguide " "Makefile README.md bestpractices.rst conf.py contact.rst django.inv index.rst monkeypatches.rst operations.rst packages.rst troubleshooting.rst " "Makefile README.md _build _dev _static _templates bestpractices.rst conf.py contact.rst django.inv getting-started index.rst maintenance monkeypatches.rst operations.rst packages.rst troubleshooting.rst userguide " mozilla_playdoh-docs
3 0.33 0.67 "de " ".gitignore README.md " ".gitignore README.md de " contao-bootstrap_docs
23 0.00 1.00 "" "0_0_COVER.md 1_0_INTRO.md 2_0_MAKEFILE.md 2_1_0_VARIABLES.md 2_1_1_0_MASTER_VARIABLES.md 2_1_1_1_PATHS.md 2_1_1_2_COMPILATION_LINKING.md 2_1_1_3_STRIPPING_CODESIGNING.md 2_1_1_4_0_SCHEMATA.md 2_1_1_4_1_DEFAULT_SCHEMATA.md 2_1_1_5_0_TARGET.md 2_1_1_5_1_DEFAULT_TARGETS.md 2_1_1_5_2_DEFAULT_PLATFORMS.md 2_1_1_5_3_DEFAULT_COMMON_TARGETS.md 2_1_1_6_INSTANCES.md 2_1_2_INSTANCES.md Markdown.pl README RefMarkup.pl core.css genhtml.sh theosref.css theosref_legacy.md " "0_0_COVER.md 1_0_INTRO.md 2_0_MAKEFILE.md 2_1_0_VARIABLES.md 2_1_1_0_MASTER_VARIABLES.md 2_1_1_1_PATHS.md 2_1_1_2_COMPILATION_LINKING.md 2_1_1_3_STRIPPING_CODESIGNING.md 2_1_1_4_0_SCHEMATA.md 2_1_1_4_1_DEFAULT_SCHEMATA.md 2_1_1_5_0_TARGET.md 2_1_1_5_1_DEFAULT_TARGETS.md 2_1_1_5_2_DEFAULT_PLATFORMS.md 2_1_1_5_3_DEFAULT_COMMON_TARGETS.md 2_1_1_6_INSTANCES.md 2_1_2_INSTANCES.md Markdown.pl README RefMarkup.pl core.css genhtml.sh theosref.css theosref_legacy.md " theiostream_theos-ref
11 0.36 0.64 "assets css img js " ".gitignore .nojekyll Gruntfile.js README.md index.html index.jade package.json " ".gitignore .nojekyll Gruntfile.js README.md assets css img index.html index.jade js package.json " naltatis_jade-syntax-docs
14 0.21 0.79 "android images webview " "README.md _preview.html _preview.js data-compression-for-isps.html data-compression.html faq.html index.html pillar.html redirects.json requestautocomplete-faq.html user-agent.html " "README.md _preview.html _preview.js android data-compression-for-isps.html data-compression.html faq.html images index.html pillar.html redirects.json requestautocomplete-faq.html user-agent.html webview " GoogleChrome_multi-device
9 0.11 0.89 "components " ".bowerrc README.md bountysource.raml bower.json index.html logo.png main.js style.css " ".bowerrc README.md bountysource.raml bower.json components index.html logo.png main.js style.css " bountysource_bountysource
4 0.00 1.00 "" "BinaryInstall.md DockerInstall.md README.md SourceInstall.md " "BinaryInstall.md DockerInstall.md README.md SourceInstall.md " borispovod_crypti-docs
41 0.02 0.98 "blog " "Built-with-Grunt-Badge.md Community.md Configuring-tasks.md Contributing.md Creating-plugins.md Creating-tasks.md Development-Team.md Development-helpers.md Documentation.md Exit-Codes.md Frequently-Asked-Questions.md Getting-started.md Grunt-Brand-Guide.md Grunt-Plugins.md Help-Resources.md Home.md Inside-Tasks.md Installing-grunt.md Plugin-Release-Candidate-Versions.md Project-Scaffolding.md README.md Roadmap.md Sample-Gruntfile.md Testing-Tasks.md Upgrading-from-0.3-to-0.4.md Upgrading-from-0.4-to-1.0.md Using-plugins.md Using-the-CLI.md Who-uses-Grunt.md grunt.config.md grunt.event.md grunt.fail.md grunt.file.md grunt.log.md grunt.md grunt.option.md grunt.task.md grunt.template.md grunt.util.md package.json " "Built-with-Grunt-Badge.md Community.md Configuring-tasks.md Contributing.md Creating-plugins.md Creating-tasks.md Development-Team.md Development-helpers.md Documentation.md Exit-Codes.md Frequently-Asked-Questions.md Getting-started.md Grunt-Brand-Guide.md Grunt-Plugins.md Help-Resources.md Home.md Inside-Tasks.md Installing-grunt.md Plugin-Release-Candidate-Versions.md Project-Scaffolding.md README.md Roadmap.md Sample-Gruntfile.md Testing-Tasks.md Upgrading-from-0.3-to-0.4.md Upgrading-from-0.4-to-1.0.md Using-plugins.md Using-the-CLI.md Who-uses-Grunt.md blog grunt.config.md grunt.event.md grunt.fail.md grunt.file.md grunt.log.md grunt.md grunt.option.md grunt.task.md grunt.template.md grunt.util.md package.json " gruntjs_grunt-docs
2 0.00 1.00 "" "LICENSE README.md " "LICENSE README.md " warsjawa-microservice-hackathon_docs
3 0.33 0.67 "pages " "LICENSE.md README.md " "LICENSE.md README.md pages " buildkite_docs
9 0.89 0.11 "APINotes backendStuff npm otherTips react setUp styleGuides versionControl " "README.md " "APINotes README.md backendStuff npm otherTips react setUp styleGuides versionControl " TeamStroll_docs
15 0.20 0.80 "R man vignettes " ".Rbuildignore .gitattributes .travis.yml DESCRIPTION LICENSE NAMESPACE NEWS.md README-ex_1b-1.png README.Rmd README.md captioner.Rproj cran-comments.md " ".Rbuildignore .gitattributes .travis.yml DESCRIPTION LICENSE NAMESPACE NEWS.md R README-ex_1b-1.png README.Rmd README.md captioner.Rproj cran-comments.md man vignettes " adletaw_captioner
18 0.28 0.72 "firmware scripts src templates test " ".eslintrc .gitignore .gitmodules .nvmrc .spelling .travis.yml LICENSE.txt README.md TODO api-node device_features.json package.json redirects.json " ".eslintrc .gitignore .gitmodules .nvmrc .spelling .travis.yml LICENSE.txt README.md TODO api-node device_features.json firmware package.json redirects.json scripts src templates test " spark_docs
14 0.21 0.79 "bin lib test " ".gitignore .jshintrc .travis.yml CHANGELOG.md LICENSE README.md decode.js index.js package.json sign.js verify.js " ".gitignore .jshintrc .travis.yml CHANGELOG.md LICENSE README.md bin decode.js index.js lib package.json sign.js test verify.js " auth0_node-jsonwebtoken
1 0.00 1.00 "" "README.md " "README.md " ghida87_docs
6 0.33 0.67 "docs job-library " ".gitignore README.md get-pip.py mkdocs.yml " ".gitignore README.md docs get-pip.py job-library mkdocs.yml " OpenFn_docs
1 0.00 1.00 "" "README.md " "README.md " handsontable_docs
24 0.54 0.46 "bin boards datasheets devices examples files html info modules peripherals puck tasks tutorials " ".gitignore Code Examples.md Index.md LICENSE Modules.md README.md Tutorials.md app.js build.sh buildmodules.sh package.json " ".gitignore Code Examples.md Index.md LICENSE Modules.md README.md Tutorials.md app.js bin boards build.sh buildmodules.sh datasheets devices examples files html info modules package.json peripherals puck tasks tutorials " espruino_EspruinoDocs
33 0.03 0.97 "images " ".gitignore LICENSE NOTICE README.md _version_table.html.erb access-control.html.md.erb api-v2.0.html.md.erb api-v2.1.html.md.erb api-v2.10.html.md.erb api-v2.2.html.md.erb api-v2.3.html.md.erb api-v2.4.html.md.erb api-v2.5.html.md.erb api-v2.6.html.md.erb api-v2.7.html.md.erb api-v2.8.html.md.erb api-v2.9.html.md.erb api.html.md.erb app-log-streaming.html.md.erb binding-credentials.html.md.erb catalog-metadata.html.md.erb compatibility.html.md.erb dashboard-sso.html.md.erb examples.html.md.erb index.html.md.erb managing-service-brokers.html.md.erb overview.html.md.erb route-services.html.md.erb supporting-multiple-cf-instances.html.md.erb v2-api-changelog.html.md.erb volume-services-v2.10.html.md.erb volume-services.html.md.erb " ".gitignore LICENSE NOTICE README.md _version_table.html.erb access-control.html.md.erb api-v2.0.html.md.erb api-v2.1.html.md.erb api-v2.10.html.md.erb api-v2.2.html.md.erb api-v2.3.html.md.erb api-v2.4.html.md.erb api-v2.5.html.md.erb api-v2.6.html.md.erb api-v2.7.html.md.erb api-v2.8.html.md.erb api-v2.9.html.md.erb api.html.md.erb app-log-streaming.html.md.erb binding-credentials.html.md.erb catalog-metadata.html.md.erb compatibility.html.md.erb dashboard-sso.html.md.erb examples.html.md.erb images index.html.md.erb managing-service-brokers.html.md.erb overview.html.md.erb route-services.html.md.erb supporting-multiple-cf-instances.html.md.erb v2-api-changelog.html.md.erb volume-services-v2.10.html.md.erb volume-services.html.md.erb " cloudfoundry_docs-services
15 0.40 0.60 "api assets content script src templates " ".gitignore .travis.yml CONTRIBUTING.md README.md boot.properties build.boot epl-v10.html holding.adoc jbake.properties " ".gitignore .travis.yml CONTRIBUTING.md README.md api assets boot.properties build.boot content epl-v10.html holding.adoc jbake.properties script src templates " pedestal_pedestal-docs
29 0.28 0.72 "_ext _static _templates _themes about blog docs files " ".gitignore .travis.yml Makefile README.md Trend-Micro-Logo.jpg about.rst changelog.rst conf.py createchangelog.py downloads.rst footer.template glossary.rst header.template index.rst make.bat ossec_logo.jpg ossec_logo.png ossec_logo_bare.png ossec_logo_bare_small.png requirements.txt travis_sphinx.py " ".gitignore .travis.yml Makefile README.md Trend-Micro-Logo.jpg _ext _static _templates _themes about.rst about blog changelog.rst conf.py createchangelog.py docs downloads.rst files footer.template glossary.rst header.template index.rst make.bat ossec_logo.jpg ossec_logo.png ossec_logo_bare.png ossec_logo_bare_small.png requirements.txt travis_sphinx.py " ossec_ossec-docs
8 0.25 0.75 "lib test " ".gitignore README.md Rakefile api_docs.md documentation.md smarf_doc.gemspec " ".gitignore README.md Rakefile api_docs.md documentation.md lib smarf_doc.gemspec test " RickCarlino_smarf_doc
2 0.00 1.00 "" "README.md apiary.apib " "README.md apiary.apib " zfjdeveloper_zapi-docs
7 0.57 0.43 "_build config en themes " ".gitignore README.mdown make.bat " ".gitignore README.mdown _build config en make.bat themes " quickapps_docs
27 0.70 0.30 "0.10.0 0.10.1 0.11.0 0.11.1 0.11.1RC0 0.11.1RC1 0.11.1RC2 0.11.2 0.12.0 0.8-beta 0.8 0.9.0 0.9.1 0.9.2 0.9.3 0.9.4 bootstrap latest static " ".gitignore .nojekyll CNAME LICENSE_1_0.txt index.html process.html proposals.html style-guide.html " ".gitignore .nojekyll 0.10.0 0.10.1 0.11.0 0.11.1 0.11.1RC0 0.11.1RC1 0.11.1RC2 0.11.2 0.12.0 0.8-beta 0.8 0.9.0 0.9.1 0.9.2 0.9.3 0.9.4 CNAME LICENSE_1_0.txt bootstrap index.html latest process.html proposals.html static style-guide.html " cpp-netlib_cpp-netlib
8 0.25 0.75 "node_modules src " ".editorconfig .gitignore README.md cozy.io.conf docpad.coffee package.json " ".editorconfig .gitignore README.md cozy.io.conf docpad.coffee node_modules package.json src " cozy_cozy-docs
4 0.00 1.00 "" "README.md connectors.jpg raspilot_p1.jpg raspilot_p2.jpg " "README.md connectors.jpg raspilot_p1.jpg raspilot_p2.jpg " raspilot_docs
14 0.43 0.57 "dsc gallery jea reference scripting wmf " ".gitignore .localization-config .openpublishing.build.ps1 .openpublishing.publish.config.json CONTRIBUTING.md README.md appveyor.ps1 appveyor.yml " ".gitignore .localization-config .openpublishing.build.ps1 .openpublishing.publish.config.json CONTRIBUTING.md README.md appveyor.ps1 appveyor.yml dsc gallery jea reference scripting wmf " PowerShell_PowerShell-Docs
20 0.55 0.45 "_layouts about content enterprise faq getting-started guides images node_modules other overview " ".DS_Store .gitignore README.md SUMMARY.md book.json docs.css introduction.html redirect-template.html welcome.md " ".DS_Store .gitignore README.md SUMMARY.md _layouts about book.json content docs.css enterprise faq getting-started guides images introduction.html node_modules other overview redirect-template.html welcome.md " kumu_docs
9 0.78 0.22 "Art, Building Designs Art, Characters, Boats, Ships Concept Art Isometric Art  Buildings Isometric Art Buildings 2 Isometric stead Art Scenarios " "readme.md working.md " "Art, Building Designs Art, Characters, Boats, Ships Concept Art Isometric Art  Buildings Isometric Art Buildings 2 Isometric stead Art Scenarios readme.md working.md " SimSeastead_Docs
1 0.00 1.00 "" "README.md " "README.md " uaisg_docs
10 0.20 0.80 "contents templates " ".gitignore Gruntfile.js Instructions.md Readme.md config.json dotdeb.gpg package.json preview " ".gitignore Gruntfile.js Instructions.md Readme.md config.json contents dotdeb.gpg package.json preview templates " netdna_netdna
36 0.47 0.53 "_docs_advanced _docs_agent _docs_alerting _docs_custom_metrics _docs_dashboard _docs_events _docs_other _docs_rum _docs_tools _docs_tutorials _includes _layouts _plugins api bower_components css gfx " ".gitignore .travis.yml 404.md CNAME Gemfile Gemfile.lock HOWTO LICENSE README.md Vagrantfile _config.yml bower.json external.html favicon.png feed.xml index.html robots.txt search.html search.js " ".gitignore .travis.yml 404.md CNAME Gemfile Gemfile.lock HOWTO LICENSE README.md Vagrantfile _config.yml _docs_advanced _docs_agent _docs_alerting _docs_custom_metrics _docs_dashboard _docs_events _docs_other _docs_rum _docs_tools _docs_tutorials _includes _layouts _plugins api bower.json bower_components css external.html favicon.png feed.xml gfx index.html robots.txt search.html search.js " CoScale_docs
5 0.20 0.80 "node " ".gitignore CONTRIBUTING.md LICENSE README.md " ".gitignore CONTRIBUTING.md LICENSE README.md node " fbsamples_messenger-platform-samples
2 0.00 1.00 "" "README.md nunit.vssettings " "README.md nunit.vssettings " nunit_docs
6 0.67 0.33 ".github assets content storage " ".gitignore README.md " ".github .gitignore README.md assets content storage " statamic_docs
58 0.93 0.07 "org.eclipse.mylyn.docs-site org.eclipse.mylyn.docs.development-feature org.eclipse.mylyn.docs.epub-feature org.eclipse.mylyn.docs.epub.ant.core org.eclipse.mylyn.docs.epub.core org.eclipse.mylyn.docs.epub.help org.eclipse.mylyn.docs.epub.sdk-feature org.eclipse.mylyn.docs.epub.tests org.eclipse.mylyn.docs.epub.ui org.eclipse.mylyn.docs.sdk-feature org.eclipse.mylyn.htmltext-feature org.eclipse.mylyn.htmltext.ui org.eclipse.mylyn.wikitext-feature org.eclipse.mylyn.wikitext-standalone org.eclipse.mylyn.wikitext.asciidoc.core org.eclipse.mylyn.wikitext.asciidoc.tests org.eclipse.mylyn.wikitext.asciidoc.ui org.eclipse.mylyn.wikitext.commonmark.tests org.eclipse.mylyn.wikitext.commonmark.ui org.eclipse.mylyn.wikitext.commonmark org.eclipse.mylyn.wikitext.confluence.core org.eclipse.mylyn.wikitext.confluence.ui org.eclipse.mylyn.wikitext.context.ui org.eclipse.mylyn.wikitext.core.ant org.eclipse.mylyn.wikitext.core.maven org.eclipse.mylyn.wikitext.core.osgi.tests org.eclipse.mylyn.wikitext.core.osgi org.eclipse.mylyn.wikitext.core.tests org.eclipse.mylyn.wikitext.core org.eclipse.mylyn.wikitext.creole.core org.eclipse.mylyn.wikitext.creole.tests org.eclipse.mylyn.wikitext.creole.ui org.eclipse.mylyn.wikitext.editors-feature org.eclipse.mylyn.wikitext.extras-feature org.eclipse.mylyn.wikitext.help.sdk org.eclipse.mylyn.wikitext.help.ui org.eclipse.mylyn.wikitext.html.core org.eclipse.mylyn.wikitext.html.tests org.eclipse.mylyn.wikitext.markdown.core org.eclipse.mylyn.wikitext.markdown.tests org.eclipse.mylyn.wikitext.markdown.ui org.eclipse.mylyn.wikitext.mediawiki.core.ant org.eclipse.mylyn.wikitext.mediawiki.core org.eclipse.mylyn.wikitext.mediawiki.ui org.eclipse.mylyn.wikitext.sdk-feature org.eclipse.mylyn.wikitext.tasks.ui org.eclipse.mylyn.wikitext.tests org.eclipse.mylyn.wikitext.textile.core org.eclipse.mylyn.wikitext.textile.ui org.eclipse.mylyn.wikitext.tracwiki.core org.eclipse.mylyn.wikitext.tracwiki.ui org.eclipse.mylyn.wikitext.twiki.core org.eclipse.mylyn.wikitext.twiki.ui org.eclipse.mylyn.wikitext.ui " ".gitignore CONTRIBUTING.txt README.md pom.xml " ".gitignore CONTRIBUTING.txt README.md org.eclipse.mylyn.docs-site org.eclipse.mylyn.docs.development-feature org.eclipse.mylyn.docs.epub-feature org.eclipse.mylyn.docs.epub.ant.core org.eclipse.mylyn.docs.epub.core org.eclipse.mylyn.docs.epub.help org.eclipse.mylyn.docs.epub.sdk-feature org.eclipse.mylyn.docs.epub.tests org.eclipse.mylyn.docs.epub.ui org.eclipse.mylyn.docs.sdk-feature org.eclipse.mylyn.htmltext-feature org.eclipse.mylyn.htmltext.ui org.eclipse.mylyn.wikitext-feature org.eclipse.mylyn.wikitext-standalone org.eclipse.mylyn.wikitext.asciidoc.core org.eclipse.mylyn.wikitext.asciidoc.tests org.eclipse.mylyn.wikitext.asciidoc.ui org.eclipse.mylyn.wikitext.commonmark.tests org.eclipse.mylyn.wikitext.commonmark.ui org.eclipse.mylyn.wikitext.commonmark org.eclipse.mylyn.wikitext.confluence.core org.eclipse.mylyn.wikitext.confluence.ui org.eclipse.mylyn.wikitext.context.ui org.eclipse.mylyn.wikitext.core.ant org.eclipse.mylyn.wikitext.core.maven org.eclipse.mylyn.wikitext.core.osgi.tests org.eclipse.mylyn.wikitext.core.osgi org.eclipse.mylyn.wikitext.core.tests org.eclipse.mylyn.wikitext.core org.eclipse.mylyn.wikitext.creole.core org.eclipse.mylyn.wikitext.creole.tests org.eclipse.mylyn.wikitext.creole.ui org.eclipse.mylyn.wikitext.editors-feature org.eclipse.mylyn.wikitext.extras-feature org.eclipse.mylyn.wikitext.help.sdk org.eclipse.mylyn.wikitext.help.ui org.eclipse.mylyn.wikitext.html.core org.eclipse.mylyn.wikitext.html.tests org.eclipse.mylyn.wikitext.markdown.core org.eclipse.mylyn.wikitext.markdown.tests org.eclipse.mylyn.wikitext.markdown.ui org.eclipse.mylyn.wikitext.mediawiki.core.ant org.eclipse.mylyn.wikitext.mediawiki.core org.eclipse.mylyn.wikitext.mediawiki.ui org.eclipse.mylyn.wikitext.sdk-feature org.eclipse.mylyn.wikitext.tasks.ui org.eclipse.mylyn.wikitext.tests org.eclipse.mylyn.wikitext.textile.core org.eclipse.mylyn.wikitext.textile.ui org.eclipse.mylyn.wikitext.tracwiki.core org.eclipse.mylyn.wikitext.tracwiki.ui org.eclipse.mylyn.wikitext.twiki.core org.eclipse.mylyn.wikitext.twiki.ui org.eclipse.mylyn.wikitext.ui pom.xml " eclipse_mylyn
16 0.50 0.50 "assets conversion data jsdoc long-form scripts source themes " ".gitignore .gitmodules Contributing.md README.md _config.yml circle.yml code package.json " ".gitignore .gitmodules Contributing.md README.md _config.yml assets circle.yml code conversion data jsdoc long-form package.json scripts source themes " meteor_docs
5 0.20 0.80 "docs " ".gitignore LICENSE README.md mkdocs.yml " ".gitignore LICENSE README.md docs mkdocs.yml " picklesdoc_docs
10 0.50 0.50 "数据库设计 文档 模板 界面原型 绘图 " ".gitattributes .gitignore Java编程规范.pdf README.md 前端编码规范.pdf " ".gitattributes .gitignore Java编程规范.pdf README.md 前端编码规范.pdf 数据库设计 文档 模板 界面原型 绘图 " gitxiaowen_Docs
8 0.25 0.75 "Godeps docs " ".editorconfig .gitignore .godir Procfile README.md viewdocs.go " ".editorconfig .gitignore .godir Godeps Procfile README.md docs viewdocs.go " progrium_viewdocs
10 0.20 0.80 "bin src " ".babelrc .eslintrc .gitignore LICENSE Makefile README.md cooking.conf.js package.json " ".babelrc .eslintrc .gitignore LICENSE Makefile README.md bin cooking.conf.js package.json src " mint-ui_docs
14 0.21 0.79 "content src static " ".gitignore .preprc README.md circle.yml custom.d.ts package.json prep.js tsconfig.json tslint.json webpack.config.build.js webpack.config.js " ".gitignore .preprc README.md circle.yml content custom.d.ts package.json prep.js src static tsconfig.json tslint.json webpack.config.build.js webpack.config.js " graphcool_docs
122 0.90 0.10 "Accessibility_article_ideas Accessibility_basics Accessibility_testing Beginners Community Contributor_Agreement Floats_and_clearing Main_Page NotesThe_future_of_the_open_web PointerEvents Standards Styling_forms Styling_tables _internal absolute_unit after alignment apis aria ascender baseline blowout bold brute_force canvas cap_line centered character character_encoding character_set code_position concepts container_element copy css descender dom edge_case em en events flush flush_left flush_right font functional_notation generic_font_family glossary glyph grid guides gutter hanging_punctuation html html5 http hyphenation italic its ja javascript justification justified kerning kiss leading letter_spacing ligature lining_figures lorem_ipsum manipulating_css_with_javascript mathml mean_line mobile_web monospaced_font non_lining_figures oblique orphan pagination pica point proportional_font ragged recommendation relative_unit rendering_engine river rule sans_serif_font serif_font server-side_languages small_caps stem subscript superscript svg svg_reference svg_wow_demos symbol_font taxonomy test_case tutorials typeface webgl weight whitespace widow x_height xml xslt " ".editorconfig .gitattributes .gitignore .gitmodules .mailmap CONTRIBUTING.md LICENSE.md Meta README.md WPD disabled.md en.md " ".editorconfig .gitattributes .gitignore .gitmodules .mailmap Accessibility_article_ideas Accessibility_basics Accessibility_testing Beginners CONTRIBUTING.md Community Contributor_Agreement Floats_and_clearing LICENSE.md Main_Page Meta NotesThe_future_of_the_open_web PointerEvents README.md Standards Styling_forms Styling_tables WPD _internal absolute_unit after alignment apis aria ascender baseline blowout bold brute_force canvas cap_line centered character character_encoding character_set code_position concepts container_element copy css descender disabled.md dom edge_case em en.md en events flush flush_left flush_right font functional_notation generic_font_family glossary glyph grid guides gutter hanging_punctuation html html5 http hyphenation italic its ja javascript justification justified kerning kiss leading letter_spacing ligature lining_figures lorem_ipsum manipulating_css_with_javascript mathml mean_line mobile_web monospaced_font non_lining_figures oblique orphan pagination pica point proportional_font ragged recommendation relative_unit rendering_engine river rule sans_serif_font serif_font server-side_languages small_caps stem subscript superscript svg svg_reference svg_wow_demos symbol_font taxonomy test_case tutorials typeface webgl weight whitespace widow x_height xml xslt " webplatform_docs
