total dirs files folder_names file_names fo_and_fi_names repo_name
5 0.40 0.60 "css html " ".gitattributes .gitignore getElementsByTagName.js " ".gitattributes .gitignore css getElementsByTagName.js html " DetermindHale_Homework
10 0.70 0.30 "Final Homework_1 Homework_2 Homework_5 Homework_6 Homework_7 Homework_8 " ".DS_Store LICENSE README.md " ".DS_Store Final Homework_1 Homework_2 Homework_5 Homework_6 Homework_7 Homework_8 LICENSE README.md " kirbs-_edX-Learning-From-Data-Solutions
4 0.00 1.00 "" "Awesome Awesomer README.md hello.txt " "Awesome Awesomer README.md hello.txt " MSchmitz14_Homework
5 0.40 0.60 "2014 fall 2014 spring " ".gitignore LICENSE README.md " ".gitignore 2014 fall 2014 spring LICENSE README.md " ikasty_Homework
6 0.17 0.83 "tests " ".gitignore CHANGES README.md index.js package.json " ".gitignore CHANGES README.md index.js package.json tests " Echo3ToEcho7_TAM-HW2
2 0.00 1.00 "" "check_mem.py test.git " "check_mem.py test.git " thinkpadxiaoxin_Homework
5 0.60 0.40 "Homework_1 Homework_2 Homework_3 " "README.md tutorial.zip " "Homework_1 Homework_2 Homework_3 README.md tutorial.zip " ssercpp12_Homework
1 0.00 1.00 "" "file1 " "file1 " aPaulius_homework
2 0.50 0.50 "hw_1 " "README.md " "README.md hw_1 " GeorgeKolotev_homework
3 0.00 1.00 "" ".gitignore source.cpp tree.h " ".gitignore source.cpp tree.h " ratchapoom_Homework
7 0.43 0.57 ".settings bin src " ".classpath .project LICNSE house.html " ".classpath .project .settings LICNSE bin house.html src " pompata_homework
5 0.80 0.20 "Basics IO Lab Myproject " "Run.bat " "Basics IO Lab Myproject Run.bat " Kirill380_Homework
3 0.33 0.67 "src " "README pom.xml " "README pom.xml src " sbt-agoshkov-iv_homework1
2 0.00 1.00 "" ".gitattributes ICE-1002-CC-Comparision.docx " ".gitattributes ICE-1002-CC-Comparision.docx " ranchen1989_Homework
1 1.00 0.00 "First Project " "" "First Project " hmcashan13_Homework
27 0.93 0.07 "COMM218 COMM326 CS261 CS275 CS311 CS312 CS321 CS325 CS352 CS372 CS391 CS411 CS419-Crypto CS419 CS420 CS450 CS480 GEO101 MTH306 PHL160 WR222 WR327 applied_degree styles templates " ".gitignore README.mkd " ".gitignore COMM218 COMM326 CS261 CS275 CS311 CS312 CS321 CS325 CS352 CS372 CS391 CS411 CS419-Crypto CS419 CS420 CS450 CS480 GEO101 MTH306 PHL160 README.mkd WR222 WR327 applied_degree styles templates " bramwelt_homework
1 0.00 1.00 "" "README.md " "README.md " zhr01409_homework
2 0.50 0.50 "Homework " "README.md " "Homework README.md " lyylis_Homework
2 1.00 0.00 "task1_cache task2_pipeline " "" "task1_cache task2_pipeline " neidhard_homework
16 0.50 0.50 "Carlos_Jaramillo Denys_Katerenchuk Evan_Misshula Min_Ma eric_d images paloma_lopezdemesa xiuyan_ni " ".gitignore LICENSE README.md README.md~ README.org README.org~ fork.jpeg hw1.org " ".gitignore Carlos_Jaramillo Denys_Katerenchuk Evan_Misshula LICENSE Min_Ma README.md README.md~ README.org README.org~ eric_d fork.jpeg hw1.org images paloma_lopezdemesa xiuyan_ni " cuny-ml-f2014_homework1
6 1.00 0.00 "hw1 hw2 hw3 hw4 hw5 hw6 " "" "hw1 hw2 hw3 hw4 hw5 hw6 " webdesigndecal_homework
19 0.95 0.05 "HW_1 HW_3 HW_4 HW_5 HW_6 HW_7-8 HW_9 JS_1-2 JS_11-12 JS_13-14 JS_15-16 JS_17-18 JS_3-4 JS_5-6 JS_7-8 JS_9-10 Offline_JS Тестовое " ".gitignore " ".gitignore HW_1 HW_3 HW_4 HW_5 HW_6 HW_7-8 HW_9 JS_1-2 JS_11-12 JS_13-14 JS_15-16 JS_17-18 JS_3-4 JS_5-6 JS_7-8 JS_9-10 Offline_JS Тестовое " TatkaRedchits_HomeWork
3 0.67 0.33 ".idea src " "HomeWork.iml " ".idea HomeWork.iml src " BenammarRyane_HomeWork
3 0.33 0.67 "yuyi " ".gitignore README.md " ".gitignore README.md yuyi " Spectop1017_homework
1 1.00 0.00 "hw1 " "" "hw1 " Cotard_homework
3 0.00 1.00 "" "homework_1.php homework_2.php is_prime.php " "homework_1.php homework_2.php is_prime.php " YanaAleksandrova_Homework
2 0.50 0.50 "BLL " "remark.txt " "BLL remark.txt " hingerfu_HomeWork
26 0.85 0.15 "Ari_Crosby Bruno_Rampinelli Catherine_Gracey Charith_Perera Chloe_Phua Dean_Birznieks Duyen_Ho Elizabeth_Jones James_Mah Jason_Pompon Ka_Seng_Chan Kerrie_Batrouney Leon_Falvey Melissa_Quach Micah_Boyd Nicanor_Jr_Mallabo Paul_Morello Paul_Williams Pedro_Araujo Sean_Karita Tim_Walter Will_Maguire " ".DS_Store .gitignore README.md license.txt " ".DS_Store .gitignore Ari_Crosby Bruno_Rampinelli Catherine_Gracey Charith_Perera Chloe_Phua Dean_Birznieks Duyen_Ho Elizabeth_Jones James_Mah Jason_Pompon Ka_Seng_Chan Kerrie_Batrouney Leon_Falvey Melissa_Quach Micah_Boyd Nicanor_Jr_Mallabo Paul_Morello Paul_Williams Pedro_Araujo README.md Sean_Karita Tim_Walter Will_Maguire license.txt " HMAN1911_WDI_9_HOMEWORK
13 0.77 0.23 "ClosePairs DGIM Embedded System Fibonacci G-Skyline IMM Operating System Web2.0 bitmap sort " ".gitmodules LICENSE README.md " ".gitmodules ClosePairs DGIM Embedded System Fibonacci G-Skyline IMM LICENSE Operating System README.md Web2.0 bitmap sort " ruanmk_Homework
1 0.00 1.00 "" ".gitattributes " ".gitattributes " 57113_Homework
1 0.00 1.00 "" "README.md " "README.md " cuentadeveloper7_homework
9 0.22 0.78 "ML PGM " ".gitignore README.md costFunctionJ.py featuresX.dat ipython_session.py ipython_transcript.txt priceY.dat " ".gitignore ML PGM README.md costFunctionJ.py featuresX.dat ipython_session.py ipython_transcript.txt priceY.dat " tansaku_py-coursera
5 0.00 1.00 "" ".Rhistory .gitattributes .gitignore homework.Rproj hw1data.csv " ".Rhistory .gitattributes .gitignore homework.Rproj hw1data.csv " mcurry1_homework
1 1.00 0.00 "zheng " "" "zheng " lyzcharles_HomeWork
2 0.50 0.50 "tapo " "README.md " "README.md tapo " zhoujianer_TCP-homework
9 0.67 0.33 "bin db pic public routes views " ".gitignore app.js package.json " ".gitignore app.js bin db package.json pic public routes views " Force-Wj_homework
6 0.17 0.83 "src " ".gitignore Gruntfile.coffee README.md changelog.tpl package.json " ".gitignore Gruntfile.coffee README.md changelog.tpl package.json src " Thinking-Oriented-Programming_my-homework
6 0.83 0.17 "Homework Friday Homework Thursday Homework Tuesday Homework Wednesday Homework Week 2 " ".DS_Store " ".DS_Store Homework Friday Homework Thursday Homework Tuesday Homework Wednesday Homework Week 2 " jalant_Homework
2 1.00 0.00 "WebContent src " "" "WebContent src " asdhub_homework
6 0.00 1.00 "" ".gitmodules MAPE_algorithem.py README.md backward_algorithm.py forward_algorithm.py iteration_algorithm.py " ".gitmodules MAPE_algorithem.py README.md backward_algorithm.py forward_algorithm.py iteration_algorithm.py " rujinlong_homework
15 0.93 0.07 "AI AlgorithmAndProgrammingExercise Assembly C++ C ComputerNetwork DataStructure HDOJ InterfaceTech Java OS OpenGL python usaco " "README.md " "AI AlgorithmAndProgrammingExercise Assembly C++ C ComputerNetwork DataStructure HDOJ InterfaceTech Java OS OpenGL README.md python usaco " zhaqiang_homework
3 0.00 1.00 "" "README.md host.py server.py " "README.md host.py server.py " n8bird_HomeWork
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public test vendor " kiloking_rails_demo_store
1 0.00 1.00 "" "README.md " "README.md " mjmarx_homework
3 0.00 1.00 "" ".gitignore LICENSE README.md " ".gitignore LICENSE README.md " 1125f16_hw02
5 1.00 0.00 "hw1 hw2 hw3 hw5 hw6 " "" "hw1 hw2 hw3 hw5 hw6 " Sta323-Sp16_Homework
8 0.88 0.12 "homework5 homework6 homework6b homework7 homework8 homework9 mystuff " "README.md " "README.md homework5 homework6 homework6b homework7 homework8 homework9 mystuff " hdjewel_homework
31 0.81 0.19 "LM YoGuili meitao 冯建俊 刘经济 卜爱平 吴彤 和锦军 孙晓洋 张仁阳 曹国荣 朱雷 毕代强 潘铮 王海波 盛国娟 胡林海 袁远 谷鹏 贾畯嵎 郭金朋 陈楚儿 韩治涛 顾东平 魏志洲 " ".gitignore LICENSE README.md readme.txt 第一周作业.md 第二周作业.md " ".gitignore LICENSE LM README.md YoGuili meitao readme.txt 冯建俊 刘经济 卜爱平 吴彤 和锦军 孙晓洋 张仁阳 曹国荣 朱雷 毕代强 潘铮 王海波 盛国娟 第一周作业.md 第二周作业.md 胡林海 袁远 谷鹏 贾畯嵎 郭金朋 陈楚儿 韩治涛 顾东平 魏志洲 " zhufengnodejs_node201509_homework
4 0.25 0.75 "J501 " "W550 - Business Process - Spinning up Servers.docx ~$50 - Business Process - Spinning up Servers.docx ~WRL1430.tmp " "J501 W550 - Business Process - Spinning up Servers.docx ~$50 - Business Process - Spinning up Servers.docx ~WRL1430.tmp " kenerwin88_homework
12 0.67 0.33 "00-hello-world 01-leap 02-12Days 03-hamming 04-robot-name 05-word-count 06-rna-transcription 07-roman-numeral-reverter " ".gitignore .ruby-gemset .ruby-version README.md " ".gitignore .ruby-gemset .ruby-version 00-hello-world 01-leap 02-12Days 03-hamming 04-robot-name 05-word-count 06-rna-transcription 07-roman-numeral-reverter README.md " AdaGold_weekend-warrior
19 0.89 0.11 "AlexLee AngieNg BenConolly ColinHarkness HarryDuncan KaneMott KeshanPeiris KiahHickson LorettaCain Modules RhiannonArgote RobertMurray SylvainDellaLibera TimothyTsui TobyTurnbull WataruSugimura warmup-exercises " ".gitignore README.md " ".gitignore AlexLee AngieNg BenConolly ColinHarkness HarryDuncan KaneMott KeshanPeiris KiahHickson LorettaCain Modules README.md RhiannonArgote RobertMurray SylvainDellaLibera TimothyTsui TobyTurnbull WataruSugimura warmup-exercises " ga-wolf_WDI12_Homework
4 0.00 1.00 "" ".gitattributes .gitignore hanoi.c hanoi.exe " ".gitattributes .gitignore hanoi.c hanoi.exe " dharhi_homework
5 0.40 0.60 "css js " ".gitignore README.md index.html " ".gitignore README.md css index.html js " FEWD80_homework-05-hilo
24 0.96 0.04 "Akiva_Szental Alistair_Martin Ashley_Pettit Bevin_Sun Christie_Metson Christopher_Lee Emily_Bie Florian_Josef_Reheis Harry_Aydin Isha_Nagpal Johan_Codinha Karina_Thompson Keith_Chong LJ_Kenward Leo_You Marty_Brewster Matt_Mckenzie Nick_Wolf Paul_Salmon Pauliina_Solanne Pranati_Vyas ZOMBIES_for_DT katy_dattoma " "README.md " "Akiva_Szental Alistair_Martin Ashley_Pettit Bevin_Sun Christie_Metson Christopher_Lee Emily_Bie Florian_Josef_Reheis Harry_Aydin Isha_Nagpal Johan_Codinha Karina_Thompson Keith_Chong LJ_Kenward Leo_You Marty_Brewster Matt_Mckenzie Nick_Wolf Paul_Salmon Pauliina_Solanne Pranati_Vyas README.md ZOMBIES_for_DT katy_dattoma " mattswann_WDI6_MELB_homework
1 1.00 0.00 "java homework " "" "java homework " edward2414_homework
12 0.75 0.25 "HWTester StepicJavaHW01 StepicJavaHW02 StepicJavaHW03 StepicJavaHW04 StepicJavaHW05 StepicJavaHW06 StepicJavaHW07 TestExample " ".gitignore LICENSE README.md " ".gitignore HWTester LICENSE README.md StepicJavaHW01 StepicJavaHW02 StepicJavaHW03 StepicJavaHW04 StepicJavaHW05 StepicJavaHW06 StepicJavaHW07 TestExample " vitaly-chibrikov_homework_tester
2 0.00 1.00 "" "README.md monopoly.rb " "README.md monopoly.rb " kiei925-winter14_week3-homework
9 0.78 0.22 "1term 2term 3term 4term Qt(2) assembler_5term num_analisys " ".gitattributes .gitignore " ".gitattributes .gitignore 1term 2term 3term 4term Qt(2) assembler_5term num_analisys " tara-sova_HOMEWORK
9 0.89 0.11 "1stylesiiiii CSS3 Myproject Store ani page test hamiinjoori stylus w3 " "README.md " "1stylesiiiii CSS3 Myproject README.md Store ani page test hamiinjoori stylus w3 " paskamari_homework
16 0.56 0.44 "app bin config db lib log public spec vendor " ".gitignore .rspec Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore .rspec Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public spec vendor " appdev-summer15_rock_paper_scissors_homework
5 0.20 0.80 "images " "README.md index.html project.jpg style.css " "README.md images index.html project.jpg style.css " spring2016webdevfun_HomeworkProject
3 0.33 0.67 "6.00 " ".gitignore README " ".gitignore 6.00 README " dgerard_homework
9 0.33 0.67 "public routes views " ".gitignore Procfile README.md app.js db.js package.json " ".gitignore Procfile README.md app.js db.js package.json public routes views " rbobbins_olinjs-2-hw
1 0.00 1.00 "" "README.md " "README.md " front-tnu_ajax-homework
7 0.57 0.43 "fonts images javascripts stylesheets " "README.md index.html params.json " "README.md fonts images index.html javascripts params.json stylesheets " andymanchala_homework
11 0.36 0.64 ".ipynb_checkpoints classes model src " ".DS_Store .gitignore .plt .svg 0323.ipynb README.md plantuml.jar " ".DS_Store .gitignore .ipynb_checkpoints .plt .svg 0323.ipynb README.md classes model plantuml.jar src " juyoung1202_Homework
4 0.25 0.75 "images " "index.html readme.md style.css " "images index.html readme.md style.css " michaellux_homework
14 0.93 0.07 "Advanced-JS-Exam AdvancedJS AngularJSHomeworks Css Overview DatabaseApplications HTML Basics HighQualityCode Java Basics JavaScript Basics JavaScript-Basics-Exam Javascript Applications ObjectOrientedProgramming PHP-Basics " ".gitignore " ".gitignore Advanced-JS-Exam AdvancedJS AngularJSHomeworks Css Overview DatabaseApplications HTML Basics HighQualityCode Java Basics JavaScript Basics JavaScript-Basics-Exam Javascript Applications ObjectOrientedProgramming PHP-Basics " d0ntth1nc_SoftUny-HW
2 0.00 1.00 "" "README README.md " "README README.md " afa007_homework
9 0.78 0.22 "sheet01 sheet02 sheet03 sheet04 sheet05 sheet06 sheet07 " "README.md testat8.c " "README.md sheet01 sheet02 sheet03 sheet04 sheet05 sheet06 sheet07 testat8.c " Squifi_homework
3 0.67 0.33 "challenges tasks " "README.markdown " "README.markdown challenges tasks " fmi_clojure-homework
44 0.86 0.14 "BufferProblem CFD Coupled Eliptic FEM FFT GPUbenchMark HPC HeatEq HyperTangent IBM JSHesthaven&TWarburton K-wave LBM LapWrap Legendre MATLABConnector-2.0 Microchannel Multiprod NACAairfoil Newton NumericalMethods OOP_excersice OperatorSplitting OrthogonalP QuadratureMethods Robert SNEwNM SOR Symbolic TWarburton Tecplot Tikz cfdbook fig2TexPS iFEM mcode umFEKETE " ".gitignore README addme.m backup.m publishme.m setupEditorColors.m " ".gitignore BufferProblem CFD Coupled Eliptic FEM FFT GPUbenchMark HPC HeatEq HyperTangent IBM JSHesthaven&TWarburton K-wave LBM LapWrap Legendre MATLABConnector-2.0 Microchannel Multiprod NACAairfoil Newton NumericalMethods OOP_excersice OperatorSplitting OrthogonalP QuadratureMethods README Robert SNEwNM SOR Symbolic TWarburton Tecplot Tikz addme.m backup.m cfdbook fig2TexPS iFEM mcode publishme.m setupEditorColors.m umFEKETE " wme7_aero-matlab
1 1.00 0.00 "homework_one " "" "homework_one " CHEN-Q95_homework
12 0.75 0.25 "CS201 CS221 CS330 CS331 CS350 CS450 MATH151 PSYC222 SICP " ".gitignore .gitmodules README.markdown " ".gitignore .gitmodules CS201 CS221 CS330 CS331 CS350 CS450 MATH151 PSYC222 README.markdown SICP " ELLIOTTCABLE_Homework
5 0.20 0.80 "HomeWork4 " ".gitattributes .gitignore HomeWork4.sln HomeWork4.suo " ".gitattributes .gitignore HomeWork4.sln HomeWork4.suo HomeWork4 " artc1225_Homework
23 0.00 1.00 "" "README README.md bank.php bank_program.php class.Address.inc debitcreditplus.php demo.php extend.php fix.php foreachloop.php forloop.php function.php loop.php loop1.php readtrans.php return.php scope_default.php switch.php validate.php while1.php whileif.php write.php writetrans.php " "README README.md bank.php bank_program.php class.Address.inc debitcreditplus.php demo.php extend.php fix.php foreachloop.php forloop.php function.php loop.php loop1.php readtrans.php return.php scope_default.php switch.php validate.php while1.php whileif.php write.php writetrans.php " arecaps_Homework
9 0.22 0.78 "color-master-quiz spec " ".DS_Store .gitignore .rspec .travis.yml Gemfile Gemfile.lock README.md " ".DS_Store .gitignore .rspec .travis.yml Gemfile Gemfile.lock README.md color-master-quiz spec " tdyer_ga-git-hw
29 0.07 0.93 "221loops Sounds " ".project README.md StartingDoc.html animation.html arrayTest.html audio.html buttons.html canvas.html eventDivs.html exampleCanv.html hitBox.html index.php inputExample.html inputVerify.html inversionBox.html jsEvents.html numberLoop.html paintFollow.html pong.html rain.html randomDivs.html stairs.html tags tictactoe.html tipCalc.html vstair.html wordArraySearch.html " ".project 221loops README.md Sounds StartingDoc.html animation.html arrayTest.html audio.html buttons.html canvas.html eventDivs.html exampleCanv.html hitBox.html index.php inputExample.html inputVerify.html inversionBox.html jsEvents.html numberLoop.html paintFollow.html pong.html rain.html randomDivs.html stairs.html tags tictactoe.html tipCalc.html vstair.html wordArraySearch.html " ndguardian_homework
1 0.00 1.00 "" "README.md " "README.md " akshay2491_homework
5 0.20 0.80 "PhoneDirectory " ".gitattributes .gitignore PhoneDirectory.sln README.md " ".gitattributes .gitignore PhoneDirectory.sln PhoneDirectory README.md " CS273_HW02
10 0.60 0.40 "C++ CSharp EPAM ObjectiveC OpenGL Univer " ".gitattributes .gitignore readme.txt Владас Закревскис Резюме.docx " ".gitattributes .gitignore C++ CSharp EPAM ObjectiveC OpenGL Univer readme.txt Владас Закревскис Резюме.docx " VladasZ_Homework
9 0.44 0.56 ".idea 李基立第一周作业 李基立第二周作业 练习 " ".DS_Store .gitignore LICENSE README.md 李基立第三周作业 " ".DS_Store .gitignore .idea LICENSE README.md 李基立第一周作业 李基立第三周作业 李基立第二周作业 练习 " zhufengnodejs_201601node_homework
2 0.50 0.50 "hw " "README.MD " "README.MD hw " cmccanna24_week2-homework
36 0.42 0.58 "CM Homework EM Homework Energy and Entropy Eng 106 Find my home Math Methods Optics Programming Quantum Mechanics SpinningTop Thesis lab 4 lab1 ph412 sam_lab2 " "411lab.tex~ CMOne.tex~ CMTwo.tex~ CSVImportTest.tex~ EM Template.tex~ EMHomework Template.tex~ EMOne.tex~ EMTwo.tex~ EM_electric_field_contour.png EM_electric_field_contourf.png EM_intensity_contour.png EM_intensity_contourf.png Thesis Proposal.tex~ contout.py genlaguerre_test.py interesting.jpg log_log.py~ marina_csv_plotter.py plotter.py plotter.py~ texput.log " "411lab.tex~ CM Homework CMOne.tex~ CMTwo.tex~ CSVImportTest.tex~ EM Homework EM Template.tex~ EMHomework Template.tex~ EMOne.tex~ EMTwo.tex~ EM_electric_field_contour.png EM_electric_field_contourf.png EM_intensity_contour.png EM_intensity_contourf.png Energy and Entropy Eng 106 Find my home Math Methods Optics Programming Quantum Mechanics SpinningTop Thesis Proposal.tex~ Thesis contout.py genlaguerre_test.py interesting.jpg lab 4 lab1 log_log.py~ marina_csv_plotter.py ph412 plotter.py plotter.py~ sam_lab2 texput.log " loomiss_Homework
3 0.00 1.00 "" "README.md img_the_scream.png index.html " "README.md img_the_scream.png index.html " Futterup_homework
11 0.82 0.18 "112 205 211 214 314 336 344 myth scratch " ".gitignore README.md " ".gitignore 112 205 211 214 314 336 344 README.md myth scratch " wzb56_homework
9 0.44 0.56 "FileIO FizzBuzz Puzzles Vectors " ".gitignore LICENSE Makefile README.md typetest.cpp " ".gitignore FileIO FizzBuzz LICENSE Makefile Puzzles README.md Vectors typetest.cpp " hoosierEE_Homework
4 0.25 0.75 "Homework1 " ".gitattributes .gitignore Homework1.sln " ".gitattributes .gitignore Homework1.sln Homework1 " AnastasiyaCherkasova_homework
2 0.00 1.00 "" "1.html README.md " "1.html README.md " hsinyichiou_homework
17 0.82 0.18 "online组_吴佳 第0组 xxx 第10组 闫亚杰 第11组 张亚 第12组 第2组秦孟姣 第5组-郭强 第7组 孙勇健 第8组 顾洪波 第一组 梁珈铭 第三组 李澍 第八组 顾洪波 第六组 槐江涛 第四组 王晓阳 " ".DS_Store .gitignore README.md " ".DS_Store .gitignore README.md online组_吴佳 第0组 xxx 第10组 闫亚杰 第11组 张亚 第12组 第2组秦孟姣 第5组-郭强 第7组 孙勇健 第8组 顾洪波 第一组 梁珈铭 第三组 李澍 第八组 顾洪波 第六组 槐江涛 第四组 王晓阳 " zhufengzhufeng_homework_node5
6 0.50 0.50 ".settings WebContent src " ".classpath .gitignore .project " ".classpath .gitignore .project .settings WebContent src " HCI216_HomeWork
3 0.33 0.67 "OrgChart " ".gitignore OrgChart.sln " ".gitignore OrgChart.sln OrgChart " Risca19_Homework
22 0.86 0.14 "AngelaMelkisethian-amelkisethian Apartment_Code BiancaCeralvo-arghgr BillFurlong-bfurlong1964 BrennanGamwell-bgamwell DinaBandman-bandmad EmmaMarson-emmarson JacinthSohi-jsohi11 JulieKwak-juliekwak KellyWhiting-whithang MarkKobey-Kobey1 MichaelFerguson-mikeyferg NehaHebbar-nehahebbar RaissaNebie-raissa SashaKastsiushkin-kastsiushkin TimCrocker-tcrocker VishalAmin-VishalRAmin VladimirKozyrev-vkozyrev homework_submit " ".DS_Store .gitignore README.md " ".DS_Store .gitignore AngelaMelkisethian-amelkisethian Apartment_Code BiancaCeralvo-arghgr BillFurlong-bfurlong1964 BrennanGamwell-bgamwell DinaBandman-bandmad EmmaMarson-emmarson JacinthSohi-jsohi11 JulieKwak-juliekwak KellyWhiting-whithang MarkKobey-Kobey1 MichaelFerguson-mikeyferg NehaHebbar-nehahebbar README.md RaissaNebie-raissa SashaKastsiushkin-kastsiushkin TimCrocker-tcrocker VishalAmin-VishalRAmin VladimirKozyrev-vkozyrev homework_submit " ga-students_bewd_sf_9_homework
7 0.00 1.00 "" "README.md week1.md week2.md week4.md week5.md week6.md week8.md " "README.md week1.md week2.md week4.md week5.md week6.md week8.md " zkyldd_homework
2 0.00 1.00 "" "LICENSE README.md " "LICENSE README.md " stevennoyce_homework
3 0.00 1.00 "" "README.md answers.txt microarray_analyzer.py " "README.md answers.txt microarray_analyzer.py " smollah_Homework
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile app bin config.ru config db lib log public test vendor " boothappdev_homework_instagram
3 1.00 0.00 "rails_projects railsinstaller_demo todo " "" "rails_projects railsinstaller_demo todo " natethegreat226_homework
3 0.00 1.00 "" "LICENSE README.md nami.html " "LICENSE README.md nami.html " WendyDarling_homework
2 0.00 1.00 "" ".gitattributes .gitignore " ".gitattributes .gitignore " eudanip_HomeWork
5 0.60 0.40 "Assembly Compiler ComputerGraphics " ".gitignore README.md " ".gitignore Assembly Compiler ComputerGraphics README.md " kentwelcome_homework
3 0.33 0.67 "stylesheets " "index.html params.json " "index.html params.json stylesheets " niuwensheng_homework
40 0.00 1.00 "" ".gitattributes .gitignore README.md alert.html alert.py attribute.html attribute.py breadcrumb.html breadcrumb.py button_dropdown.html button_dropdown.py button_group.py css.html css.py download.py form.html form.py frame.html frame.py implicit.py js.html js.py modal.html modal.py navs.html navs.py pagination.html pagination.py status.html status.py upload_file.html upload_file.py wait.html wait.py wb1.py wb2.py wb3.py wb4.py wb5.py wb6.py " ".gitattributes .gitignore README.md alert.html alert.py attribute.html attribute.py breadcrumb.html breadcrumb.py button_dropdown.html button_dropdown.py button_group.py css.html css.py download.py form.html form.py frame.html frame.py implicit.py js.html js.py modal.html modal.py navs.html navs.py pagination.html pagination.py status.html status.py upload_file.html upload_file.py wait.html wait.py wb1.py wb2.py wb3.py wb4.py wb5.py wb6.py " yuri47365_homework
11 0.27 0.73 "bin lib test " ".gitignore .travis.yml CODE_OF_CONDUCT.md Gemfile LICENSE.txt README.md Rakefile homework.gemspec " ".gitignore .travis.yml CODE_OF_CONDUCT.md Gemfile LICENSE.txt README.md Rakefile bin homework.gemspec lib test " TIY-ATL-ROR-2016-Feb_homework
4 0.25 0.75 "src " ".gitignore LICENSE pom.xml " ".gitignore LICENSE pom.xml src " metavin007_Homework
18 0.44 0.56 "mlclass-ex1 mlclass-ex2 mlclass-ex3 mlclass-ex4 mlclass-ex5 mlclass-ex6 mlclass-ex7 mlclass-ex8 " ".gitignore ex1.pdf ex2.pdf ex3.pdf ex4.pdf ex5.pdf ex6.pdf ex7.pdf ex8.pdf octave-core " ".gitignore ex1.pdf ex2.pdf ex3.pdf ex4.pdf ex5.pdf ex6.pdf ex7.pdf ex8.pdf mlclass-ex1 mlclass-ex2 mlclass-ex3 mlclass-ex4 mlclass-ex5 mlclass-ex6 mlclass-ex7 mlclass-ex8 octave-core " Swizec_ml-class-homework
1 1.00 0.00 "Final Homework " "" "Final Homework " Edinstaff_Homework
8 0.12 0.88 "Properties " ".gitattributes .gitignore App.config Program.cs README.md StudentClassHW.csproj StudentClassHW.sln " ".gitattributes .gitignore App.config Program.cs Properties README.md StudentClassHW.csproj StudentClassHW.sln " ElaAlihodzic_Homework
3 0.00 1.00 "" "README.md gitignore my work.txt " "README.md gitignore my work.txt " Rhett1_homework
3 0.33 0.67 "dataEngineering " ".gitignore README.md " ".gitignore README.md dataEngineering " onfireisme_Homework
14 0.50 0.50 ".externalToolBuilders .idea .settings bin lib src target " ".checkstyle .classpath .gitignore .project README.md homeWorkMain.iml pom.xml " ".checkstyle .classpath .externalToolBuilders .gitignore .idea .project .settings README.md bin homeWorkMain.iml lib pom.xml src target " tarasVarvariuk_Homework
3 0.33 0.67 "jpa " ".gitattributes .gitignore " ".gitattributes .gitignore jpa " gunac_homework
4 0.75 0.25 "202 206 208 " "README.md " "202 206 208 README.md " UCS0065_20141103_homework
6 0.67 0.33 "task0001 task0002 task0003 task0004 " ".DS_Store README.md " ".DS_Store README.md task0001 task0002 task0003 task0004 " starkwang_IFE-Homework
7 0.00 1.00 "" "README.md hw0.rb hw1.rb hw3.rb hw33.rb test1.md x.rb " "README.md hw0.rb hw1.rb hw3.rb hw33.rb test1.md x.rb " stevenchentw_homework
3 0.00 1.00 "" "Homework.xml README.md project.json " "Homework.xml README.md project.json " PorkFu_Homework
4 0.00 1.00 "" "Hanoi.cpp PushBox README.md linklist " "Hanoi.cpp PushBox README.md linklist " LeventJ_Homework
11 0.73 0.27 ".idea 第0组 xxx 第1组 第三组马超 第二组_陈晓娟 第六组 杨思远 第六组 第四组 郑伟 " ".gitignore index.txt swoperDemo.html " ".gitignore .idea index.txt swoperDemo.html 第0组 xxx 第1组 第三组马超 第二组_陈晓娟 第六组 杨思远 第六组 第四组 郑伟 " zhufengzhufeng_zhufeng_homeworks8
1 0.00 1.00 "" "README.md " "README.md " suignun_homework
9 0.78 0.22 ".idea 01 02 03 04 05 06 " "README.md push.sh " ".idea 01 02 03 04 05 06 README.md push.sh " 51reboot_actual-12-homework
5 0.40 0.60 "cpp-tdd python-game-programming-by-example " ".gitignore README.org Tools.org " ".gitignore README.org Tools.org cpp-tdd python-game-programming-by-example " neutralevil_homework
14 0.57 0.43 "app bin config db lib log public vendor " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile app bin config.ru config db lib log public vendor " aalkg_homework
5 0.40 0.60 "05-map-reduce homework-03 " ".gitignore LICENSE README.md " ".gitignore 05-map-reduce LICENSE README.md homework-03 " MagicCube_homework
7 0.57 0.43 "semester_1 semester_2 semester_3 semester_4 " ".gitignore README.en.md README.md " ".gitignore README.en.md README.md semester_1 semester_2 semester_3 semester_4 " ivanershov51_homework
1 0.00 1.00 "" "README.md " "README.md " web8nnn_homework
